case,sequence,seed,method,start,end,finite,ref_rms,rmse,relative_l2,max_abs,p99_abs,worst_channel_relative
near_identity_65536,0,2,output_rounding_floor,18432,18688,True,0.008360229513522282,1.3851873904433775e-05,0.001656877228314009,0.00010643119951121716,5.1057179165950464e-05,0.0019257302270514346
near_identity_65536,0,2,output_rounding_floor,18688,18944,True,0.008413218893531731,1.395630060227924e-05,0.0016588538559253645,8.282393248734005e-05,5.1158875884434704e-05,0.001910634322129656
near_identity_65536,0,2,output_rounding_floor,18944,19200,True,0.008404910395222929,1.3995328338247886e-05,0.0016651371258166374,0.00011077908748274856,5.1547700529814624e-05,0.0019311592433173045
near_identity_65536,0,2,output_rounding_floor,19200,19456,True,0.008412981481833701,1.3943593386108252e-05,0.001657390238670666,9.468900843953576e-05,5.104745335854703e-05,0.0018832448404144035
near_identity_65536,0,2,output_rounding_floor,19456,19712,True,0.00842048942056478,1.395517576543027e-05,0.0016572879637314795,0.00010675479308475122,5.1420282283095945e-05,0.0019141808180040253
near_identity_65536,0,2,output_rounding_floor,19712,19968,True,0.00832890686753664,1.390032059710823e-05,0.001668924964365629,0.00011076471183781716,5.096244347775793e-05,0.0018914725117057593
near_identity_65536,0,2,output_rounding_floor,19968,20224,True,0.008310014001686142,1.375451864337671e-05,0.0016551739432190912,7.894401359972991e-05,5.041564532958733e-05,0.0018217607096325415
near_identity_65536,0,2,output_rounding_floor,20224,20480,True,0.008365012155672705,1.3911493151226872e-05,0.0016630571351642135,0.00011915918309349238,5.1074383715207916e-05,0.0018797674124322451
near_identity_65536,0,2,output_rounding_floor,20480,20736,True,0.008349908002103279,1.381987501614001e-05,0.0016550930875716102,0.00011397696636049337,5.034211619912792e-05,0.001878827389964531
near_identity_65536,0,2,output_rounding_floor,20736,20992,True,0.008326901241223867,1.3920669812841816e-05,0.0016717707355438493,0.00010647970614870161,5.152114437581122e-05,0.0018849926970845418
near_identity_65536,0,2,output_rounding_floor,20992,21248,True,0.008414628216560891,1.3871469818108876e-05,0.0016484946763076632,8.241946572511843e-05,5.0523005722382106e-05,0.0018541835185675992
near_identity_65536,0,2,output_rounding_floor,21248,21504,True,0.00837322866050567,1.392403219734255e-05,0.0016629227221535905,0.00011823821900052572,5.16377516360328e-05,0.0019317709783220325
near_identity_65536,0,2,output_rounding_floor,21504,21760,True,0.008383011140461503,1.3933397855271147e-05,0.0016620994081732884,9.086681142850273e-05,5.112520641715885e-05,0.0018689650608191247
near_identity_65536,0,2,output_rounding_floor,21760,22016,True,0.008315862897809273,1.3882795528032697e-05,0.0016694353548914298,0.00010888149643800693,5.079872981817356e-05,0.001900180033016869
near_identity_65536,0,2,output_rounding_floor,22016,22272,True,0.008274361635774918,1.3778686534473847e-05,0.0016652265323889766,0.00012116425780736573,5.0701967597116133e-05,0.0019051744975292924
near_identity_65536,0,2,output_rounding_floor,22272,22528,True,0.008276000458882186,1.3813965245912744e-05,0.0016691595553365345,0.00011925343560974938,5.1706391994512644e-05,0.0019029130596037668
near_identity_65536,0,2,output_rounding_floor,22528,22784,True,0.008348738395566406,1.3877470092680062e-05,0.0016622236121387737,0.00011348067568359849,5.022148084004491e-05,0.0019452107222965363
near_identity_65536,0,2,output_rounding_floor,22784,23040,True,0.008313765696650093,1.3803982443541274e-05,0.0016603766508723457,0.00011644664037618879,5.048525194278821e-05,0.001869161917785714
near_identity_65536,0,2,output_rounding_floor,23040,23296,True,0.008354562433388727,1.3916628980872106e-05,0.0016657519878305975,7.743012989540332e-05,5.0846234372876955e-05,0.001913270176573601
near_identity_65536,0,2,output_rounding_floor,23296,23552,True,0.008346544538300804,1.389995023778688e-05,0.0016653538687779702,9.264453706958609e-05,5.0908330998249345e-05,0.0018795363991105632
near_identity_65536,0,2,output_rounding_floor,23552,23808,True,0.008373783019735957,1.3900339284928827e-05,0.001659983218118677,0.00012046327757224418,5.099658877637319e-05,0.0019132685998123815
near_identity_65536,0,2,output_rounding_floor,23808,24064,True,0.008354138089579228,1.377315790725677e-05,0.0016486629451860644,7.387328881036659e-05,5.105948643765463e-05,0.001888738754484983
near_identity_65536,0,2,output_rounding_floor,24064,24320,True,0.008303701797232678,1.3798542894057267e-05,0.0016617339147048634,6.0989335963358704e-05,5.038752224705039e-05,0.0019168739935066742
near_identity_65536,0,2,output_rounding_floor,24320,24576,True,0.008323788840838052,1.3815857663752705e-05,0.0016598039580208407,9.428805243481136e-05,5.03266262998846e-05,0.0019276937777304715
near_identity_65536,0,2,output_rounding_floor,24576,24832,True,0.00838306735392863,1.3870560193304014e-05,0.0016545924788262296,0.00012090364190536079,5.080445229972658e-05,0.0019289458929939028
near_identity_65536,0,2,output_rounding_floor,24832,25088,True,0.008364925391075764,1.388664919867648e-05,0.0016601043702663078,9.750323339094424e-05,5.1565301489423994e-05,0.0019297097961673794
near_identity_65536,0,2,output_rounding_floor,25088,25344,True,0.00836815762895606,1.384640059790089e-05,0.0016546534149869078,0.00010549229937105442,5.137891329845687e-05,0.0019536419296521603
near_identity_65536,0,2,output_rounding_floor,25344,25600,True,0.008368205842117869,1.3962661914071496e-05,0.0016685371007242999,0.00011800913856758327,5.102186682181096e-05,0.0018730905994047457
near_identity_65536,0,2,output_rounding_floor,25600,25856,True,0.008310975642329025,1.3747620607550993e-05,0.0016541524363917436,0.00012202474288273979,5.091918017656904e-05,0.0018335510640750798
near_identity_65536,0,2,output_rounding_floor,25856,26112,True,0.008212576299760639,1.3619373552006527e-05,0.0016583558015045136,0.00012015216825200098,4.9929710811244875e-05,0.0018797726415306687
near_identity_65536,0,2,output_rounding_floor,26112,26368,True,0.008319732178973412,1.3888279353619724e-05,0.001669318080781469,0.00011463262657857715,5.1323275538632034e-05,0.001932942105315004
near_identity_65536,0,2,output_rounding_floor,26368,26624,True,0.008252596988480692,1.379334639490563e-05,0.001671394642699618,0.00010253051732634494,5.028259486422797e-05,0.0019193573785374997
near_identity_65536,0,2,output_rounding_floor,26624,26880,True,0.00831465363781848,1.3856760904298986e-05,0.001666546979332093,0.00012074657284134871,5.149550273035062e-05,0.001979736031390533
near_identity_65536,0,2,output_rounding_floor,26880,27136,True,0.008300164478739464,1.3808849345596583e-05,0.0016636838198769907,0.00010950910499406274,5.131044984719143e-05,0.0019107676104154357
near_identity_65536,0,2,output_rounding_floor,27136,27392,True,0.008276182140987125,1.3890229400105561e-05,0.0016783378088448923,9.842231614019814e-05,5.124265775465653e-05,0.0019211124349146572
near_identity_65536,0,2,output_rounding_floor,27392,27648,True,0.008213602223773998,1.3692357343449961e-05,0.0016670343864252264,0.00011420178227185968,5.082458692350289e-05,0.001998382479717278
near_identity_65536,0,2,output_rounding_floor,27648,27904,True,0.008327141419596552,1.3787183720905704e-05,0.0016556922749576277,0.00010911612933241222,5.1096681027935665e-05,0.0019237637923743278
near_identity_65536,0,2,output_rounding_floor,27904,28160,True,0.008314748797800238,1.381687105527664e-05,0.001661730425209244,9.293011429539755e-05,5.051946828593972e-05,0.0019186892663668506
near_identity_65536,0,2,output_rounding_floor,28160,28416,True,0.008302580162865883,1.3803797499954068e-05,0.0016625912944138654,6.832816505479566e-05,5.1711077636122195e-05,0.0019158337025183072
near_identity_65536,0,2,output_rounding_floor,28416,28672,True,0.008379723129831781,1.3944509161025488e-05,0.001664077553037891,0.00011891477732643013,5.0874440025859406e-05,0.0018798770379423622
near_identity_65536,0,2,output_rounding_floor,28672,28928,True,0.008277330506190976,1.3661279013293716e-05,0.0016504450321363695,0.00011021619710821495,5.042483275224923e-05,0.0018922545509299255
near_identity_65536,0,2,output_rounding_floor,28928,29184,True,0.008343730401427643,1.391383252381512e-05,0.0016675793505305987,0.0001168735440005425,5.1025876715580606e-05,0.0019465801401779607
near_identity_65536,0,2,output_rounding_floor,29184,29440,True,0.008404183555005346,1.3968532769819597e-05,0.001662092775389258,0.00010012773725167484,5.06052271024588e-05,0.0019694093839200846
near_identity_65536,0,2,output_rounding_floor,29440,29696,True,0.008420090136607765,1.3932020915832427e-05,0.0016546166002737444,0.00011140349912003994,5.139308534801817e-05,0.0019105319709934367
near_identity_65536,0,2,output_rounding_floor,29696,29952,True,0.0083862056233961,1.400741870115333e-05,0.0016702927796183526,6.093478328195526e-05,5.219886605504869e-05,0.001919125546796412
near_identity_65536,0,2,output_rounding_floor,29952,30208,True,0.008433211307111934,1.4126325184602537e-05,0.0016750825599127891,7.885558321638758e-05,5.251880404102961e-05,0.001989771205496049
near_identity_65536,0,2,output_rounding_floor,30208,30464,True,0.008364982304688646,1.3850065220729712e-05,0.0016557196077948222,0.00011588650701157416,5.060174953632129e-05,0.0018962188893472793
near_identity_65536,0,2,output_rounding_floor,30464,30720,True,0.008354961986933777,1.3798473216818072e-05,0.0016515303407002133,9.010800962645088e-05,5.061026094743204e-05,0.0018763170103344472
near_identity_65536,0,2,output_rounding_floor,30720,30976,True,0.00839504387151183,1.3908095615941795e-05,0.0016567031487635503,0.00011262087884807148,5.180092280834266e-05,0.0018857635928997848
near_identity_65536,0,2,output_rounding_floor,30976,31232,True,0.008341308327334719,1.3813523295106969e-05,0.0016560379682692746,8.634761929713491e-05,4.992464120592794e-05,0.001889032256466431
near_identity_65536,0,2,output_rounding_floor,31232,31488,True,0.008355823856307544,1.3869579120046191e-05,0.0016598697337996766,0.00011850139015427696,5.102939991311707e-05,0.001898878875346493
near_identity_65536,0,2,output_rounding_floor,31488,31744,True,0.008325330291923312,1.3799195419330616e-05,0.001657495250695061,0.00010136242042896315,5.0470962490696596e-05,0.001854641503486266
near_identity_65536,0,2,output_rounding_floor,31744,32000,True,0.008396435169561454,1.3885859471160677e-05,0.0016537803473430422,0.00010730014595581455,5.1222412041257354e-05,0.0019616173565192786
near_identity_65536,0,2,output_rounding_floor,32000,32256,True,0.008358188732523988,1.391640349117333e-05,0.0016650023033125364,0.00010403585360366924,5.1863947649461156e-05,0.0019201610143746008
near_identity_65536,0,2,output_rounding_floor,32256,32512,True,0.00840966249937519,1.3943576211407717e-05,0.0016580423069824358,0.00010165407484019617,5.0857093316160196e-05,0.0018724896080059685
near_identity_65536,0,2,output_rounding_floor,32512,32768,True,0.008447062445133172,1.4005217780079764e-05,0.0016579986085161426,8.22434816468709e-05,5.1604196037600794e-05,0.001881018640804715
near_identity_65536,0,2,output_rounding_floor,32768,33024,True,0.008355055424488977,1.3921281868099275e-05,0.001666210594761045,7.910117155074392e-05,5.111779161992118e-05,0.001948092290336623
near_identity_65536,0,2,output_rounding_floor,33024,33280,True,0.008390448283944951,1.3930177591914236e-05,0.0016602423518382813,9.98034351926344e-05,5.1065192916099816e-05,0.0018737558179588419
near_identity_65536,0,2,output_rounding_floor,33280,33536,True,0.008460757344030423,1.4172635356452687e-05,0.0016751024500723142,0.00012127140505625855,5.1797792940517065e-05,0.0019974403450052523
near_identity_65536,0,2,output_rounding_floor,33536,33792,True,0.008433199588230649,1.3957370032195024e-05,0.001655050362103832,0.00011364209801325437,5.1218876496754675e-05,0.0019180962207545368
near_identity_65536,0,2,output_rounding_floor,33792,34048,True,0.008462743048775903,1.4213161355617731e-05,0.0016794981572403524,9.583765467238714e-05,5.2483297575731247e-05,0.0018978819792412392
near_identity_65536,0,2,output_rounding_floor,34048,34304,True,0.008416509418580586,1.4064143769741796e-05,0.0016710185981249296,9.231731603655258e-05,5.138126500138833e-05,0.0019368323376825509
near_identity_65536,0,2,output_rounding_floor,34304,34560,True,0.008344955356076067,1.3806536670106102e-05,0.0016544769960996123,0.00011534186971397936,5.113323127548177e-05,0.0018979679770336612
near_identity_65536,0,2,output_rounding_floor,34560,34816,True,0.008406740158740145,1.4064880863065678e-05,0.0016730481253715204,0.00010335150694832512,5.153940560992626e-05,0.0018974216140152035
near_identity_65536,0,2,output_rounding_floor,34816,35072,True,0.00840072516994278,1.3989270825381247e-05,0.0016652456237270922,0.00010680720058472981,5.198269724173249e-05,0.00187752471949171
near_identity_65536,0,2,output_rounding_floor,35072,35328,True,0.008388244006987,1.3903470055847174e-05,0.001657494708578608,0.00012187462768904062,5.095334136801755e-05,0.0018717372034035911
near_identity_65536,0,2,output_rounding_floor,35328,35584,True,0.008348337712465098,1.384940563908123e-05,0.0016589417098451058,6.103287457560544e-05,5.086241331805347e-05,0.0018910957098702552
near_identity_65536,0,2,output_rounding_floor,35584,35840,True,0.008396947002385158,1.3943091564012906e-05,0.001660495363380567,8.984409999093779e-05,5.230282799465105e-05,0.0018438809074396456
near_identity_65536,0,2,output_rounding_floor,35840,36096,True,0.008343770684013778,1.3856865238720114e-05,0.0016607437768237246,0.0001055818265189648,5.1320695462619686e-05,0.001970910334160201
near_identity_65536,0,2,output_rounding_floor,36096,36352,True,0.008338150971075518,1.3877959202070017e-05,0.0016643928912071417,0.00012118189896261761,5.108727042595201e-05,0.0018400636891024733
near_identity_65536,0,2,output_rounding_floor,36352,36608,True,0.008384446727625072,1.3944297364415246e-05,0.0016631147906839912,0.00010755463521767983,5.165142146600842e-05,0.0019151144545750242
near_identity_65536,0,2,output_rounding_floor,36608,36864,True,0.00831746195835238,1.381213454486221e-05,0.001660618902018793,0.00011460783033479666,5.110700321954299e-05,0.0018639505835653172
near_identity_65536,0,2,output_rounding_floor,36864,37120,True,0.008317622599498382,1.3794859988417988e-05,0.001658509967649882,9.394036079596324e-05,5.062713754514523e-05,0.0019188217822251022
near_identity_65536,0,2,output_rounding_floor,37120,37376,True,0.008351943140910437,1.4021753478258693e-05,0.0016788612232733898,0.00011734395363426076,5.211241384326805e-05,0.0020226984708919668
near_identity_65536,0,2,output_rounding_floor,37376,37632,True,0.008344997559917284,1.3907031444679052e-05,0.0016665111457284715,0.00012193951216833698,5.097480164177911e-05,0.0018859684095164269
near_identity_65536,0,2,output_rounding_floor,37632,37888,True,0.008331940396063458,1.3823348865034645e-05,0.0016590791829914772,9.54937531395042e-05,5.095062035098922e-05,0.0018815531051220545
near_identity_65536,0,2,output_rounding_floor,37888,38144,True,0.00830096915656764,1.369517332244436e-05,0.0016498282386230626,6.098515740348906e-05,4.98177507003746e-05,0.0018761244755340115
near_identity_65536,0,2,output_rounding_floor,38144,38400,True,0.008360010018634156,1.3922193714028506e-05,0.001665332180583091,0.00011786873759768446,5.1727937902078946e-05,0.001953008165349825
near_identity_65536,0,2,output_rounding_floor,38400,38656,True,0.008337301795163959,1.3941178577498438e-05,0.0016721451280059217,0.00011422711275205916,5.180325803504581e-05,0.0019248787090104082
near_identity_65536,0,2,output_rounding_floor,38656,38912,True,0.008303723870247906,1.381798131212188e-05,0.0016640704252740702,0.00010909477974761772,5.107298403415413e-05,0.0019344505714232797
near_identity_65536,0,2,output_rounding_floor,38912,39168,True,0.008382345424968863,1.4036833317842504e-05,0.0016745710903335442,0.00010276905828179167,5.201022469424507e-05,0.0019825158909640575
near_identity_65536,0,2,output_rounding_floor,39168,39424,True,0.008423104638928773,1.4054420202885006e-05,0.0016685558122987306,0.00010805084403880949,5.173189066483868e-05,0.0018895081677401504
near_identity_65536,0,2,output_rounding_floor,39424,39680,True,0.008390470897806227,1.3990387441208837e-05,0.0016674138569346285,9.8414162525165e-05,5.176299083176713e-05,0.0019630652943353976
near_identity_65536,0,2,output_rounding_floor,39680,39936,True,0.008376920116552881,1.384971155749326e-05,0.0016533178500921938,9.0463121549679e-05,5.101479901716126e-05,0.0018827854098997703
near_identity_65536,0,2,output_rounding_floor,39936,40192,True,0.008383494835341187,1.3847716243447537e-05,0.001651783237829593,9.371772046348065e-05,5.146230936526469e-05,0.0019044973308122986
near_identity_65536,0,2,output_rounding_floor,40192,40448,True,0.008403948521495314,1.393368963037898e-05,0.0016579932153011048,0.00010215525114152385,5.1451658189008733e-05,0.0019002542231368747
near_identity_65536,0,2,output_rounding_floor,40448,40704,True,0.008462621131430063,1.4007367360779009e-05,0.0016552043561014248,0.00010362552604787495,5.151786902918801e-05,0.00188282035312201
near_identity_65536,0,2,output_rounding_floor,40704,40960,True,0.008420510466220258,1.388264451175864e-05,0.001648670180679698,6.102300794923535e-05,5.002161545150952e-05,0.0018536530494093811
near_identity_65536,0,2,output_rounding_floor,40960,41216,True,0.00844596410465227,1.406281584960052e-05,0.001665033816785266,0.00010740906796769673,5.1725400188293315e-05,0.001846847700770611
near_identity_65536,0,2,output_rounding_floor,41216,41472,True,0.008463151342527009,1.408589242993026e-05,0.001664379125438676,0.00011963236732710075,5.153004666110063e-05,0.0018859334849016416
near_identity_65536,0,2,output_rounding_floor,41472,41728,True,0.008532547111680337,1.4301295971088662e-05,0.0016760875485248004,0.00011999525242836762,5.280853605341939e-05,0.0018897694354620726
near_identity_65536,0,2,output_rounding_floor,41728,41984,True,0.00848331899847035,1.4161726795993107e-05,0.0016693615787107198,9.648278088757178e-05,5.229268546929337e-05,0.001932463532855676
near_identity_65536,0,2,output_rounding_floor,41984,42240,True,0.008395091255929058,1.4015094669928308e-05,0.0016694392285527696,8.672086023989861e-05,5.191127792112489e-05,0.0018469458859920918
near_identity_65536,0,2,output_rounding_floor,42240,42496,True,0.008415783606915353,1.409008929818207e-05,0.0016742456741169142,0.00011478068200213021,5.185387482814199e-05,0.0019356837968875088
near_identity_65536,0,2,output_rounding_floor,42496,42752,True,0.008383142702766246,1.4003428163533592e-05,0.0016704270295807777,0.00011525455103991722,5.159701129789855e-05,0.0019759407863262253
near_identity_65536,0,2,output_rounding_floor,42752,43008,True,0.008411944424572892,1.3945075395968168e-05,0.0016577707474186285,6.103116438145942e-05,5.219195242388554e-05,0.0019118489767508597
near_identity_65536,0,2,output_rounding_floor,43008,43264,True,0.008368922893628472,1.382021272895711e-05,0.0016513729310947383,9.731132872932424e-05,5.084796296261854e-05,0.0018155542201440885
near_identity_65536,0,2,output_rounding_floor,43264,43520,True,0.008382564920740116,1.3971518256663298e-05,0.0016667354668611048,0.00011892880252719479,5.136009741513526e-05,0.0018766019058411192
near_identity_65536,0,2,output_rounding_floor,43520,43776,True,0.00832557560624317,1.3855254917431194e-05,0.001664179820436852,9.805912995757005e-05,5.109394320811999e-05,0.0018984477153593273
near_identity_65536,0,2,output_rounding_floor,43776,44032,True,0.008445104793887775,1.4058360137465378e-05,0.001664675629323185,0.00011230446026060797,5.21065816203801e-05,0.0019202694872193858
near_identity_65536,0,2,output_rounding_floor,44032,44288,True,0.008368887541455821,1.3855045120865652e-05,0.0016555420361707332,0.00010204652181455831,5.134705355003583e-05,0.0018828102221843236
near_identity_65536,0,2,output_rounding_floor,44288,44544,True,0.008467869128125374,1.4036985245465046e-05,0.001657676215004585,0.00011762729039404424,5.1324844174729874e-05,0.002002750615535255
near_identity_65536,0,2,output_rounding_floor,44544,44800,True,0.008313771303063914,1.3778060075174443e-05,0.00165725752765135,8.837453971423381e-05,5.0892940643521814e-05,0.001875114685651294
near_identity_65536,0,2,output_rounding_floor,44800,45056,True,0.008341872182202533,1.3851290114340381e-05,0.001660453410433721,0.00010882458846826759,5.110315710199293e-05,0.0018794379966311334
near_identity_65536,0,2,output_rounding_floor,45056,45312,True,0.008348757878525199,1.377089574489329e-05,0.0016494544392423927,9.908223717582793e-05,5.124847062137803e-05,0.0018703140743766076
near_identity_65536,0,2,output_rounding_floor,45312,45568,True,0.008356823627936967,1.3969528983878776e-05,0.001671631424310364,0.00012206192449495945,5.1214993859698656e-05,0.0019376210262708352
near_identity_65536,0,2,output_rounding_floor,45568,45824,True,0.00832063417316733,1.3837177819978809e-05,0.0016629955760585438,6.853173173782673e-05,5.065575608883942e-05,0.0018593423348160166
near_identity_65536,0,2,output_rounding_floor,45824,46080,True,0.008357074270577736,1.392253242706467e-05,0.001665957723515862,0.00011247010313872319,5.129807003113809e-05,0.001883601361823699
near_identity_65536,0,2,output_rounding_floor,46080,46336,True,0.008352839306853684,1.3867300527051684e-05,0.0016601900285179996,8.702351431499888e-05,5.105018888968404e-05,0.0018221690723219525
near_identity_65536,0,2,output_rounding_floor,46336,46592,True,0.008366344774565075,1.3915852225516583e-05,0.0016633132628986115,6.704548710610714e-05,5.142231716056357e-05,0.0018893556103576187
near_identity_65536,0,2,output_rounding_floor,46592,46848,True,0.008344093123438994,1.3875417943942725e-05,0.0016629030547329283,0.00011015428112439579,5.111981080774167e-05,0.001972642279866335
near_identity_65536,0,2,output_rounding_floor,46848,47104,True,0.00836893695595159,1.3909820091026975e-05,0.0016620772941938551,9.654956953313032e-05,5.1511862441922554e-05,0.0019185577682597802
near_identity_65536,0,2,output_rounding_floor,47104,47360,True,0.008379534285789574,1.3783930069437426e-05,0.0016449518075023445,0.00011309590116169443,5.0672702961513196e-05,0.0019337690963901124
near_identity_65536,0,2,output_rounding_floor,47360,47616,True,0.008388865615971741,1.3942286056417548e-05,0.0016619989751501718,0.0001204341536890155,5.161068976976477e-05,0.0019281551897599384
near_identity_65536,0,2,output_rounding_floor,47616,47872,True,0.008321813448008657,1.373812310014432e-05,0.0016508568938698983,9.785392778783458e-05,5.129371721443905e-05,0.0018620244662061426
near_identity_65536,0,2,output_rounding_floor,47872,48128,True,0.008395372279551946,1.3998521826518684e-05,0.0016674093012663607,0.00012194376495157366,5.161751884835985e-05,0.0019175950614496362
near_identity_65536,0,2,output_rounding_floor,48128,48384,True,0.008391803705837182,1.40029934584243e-05,0.0016686512160292882,0.00011982400842171226,5.1297438196805786e-05,0.0018699872909709295
near_identity_65536,0,2,output_rounding_floor,48384,48640,True,0.008348113341170863,1.3894544277678075e-05,0.0016643933437215765,0.0001213359259186475,5.095117876275481e-05,0.0019100128855847902
near_identity_65536,0,2,output_rounding_floor,48640,48896,True,0.008442108768073631,1.400112180225718e-05,0.0016584863079716083,0.00011528159024942058,5.168765581956779e-05,0.0018423639850211528
near_identity_65536,0,2,output_rounding_floor,48896,49152,True,0.008365080555021937,1.3873842899371673e-05,0.0016585426533690195,0.00011390874396619011,5.1032655774370816e-05,0.0018922201903915402
near_identity_65536,0,2,output_rounding_floor,49152,49408,True,0.008413027890791644,1.4032437817671976e-05,0.001667941435571725,0.00011246923063654157,5.131660415889103e-05,0.001858282287179372
near_identity_65536,0,2,output_rounding_floor,49408,49664,True,0.00841343456989131,1.3892710471206979e-05,0.001651253166087967,6.102889215623547e-05,5.079990453699659e-05,0.0019008837021208605
near_identity_65536,0,2,output_rounding_floor,49664,49920,True,0.00838726677016261,1.3924290049181122e-05,0.0016601701639819384,0.00012017498443901709,5.09994922758116e-05,0.001965793484697308
near_identity_65536,0,2,output_rounding_floor,49920,50176,True,0.00843396608132321,1.3940172406814467e-05,0.001652860857205082,9.40193127283856e-05,5.1339255015962866e-05,0.0018675207656441066
near_identity_65536,0,2,output_rounding_floor,50176,50432,True,0.008384293926293411,1.3980790351095239e-05,0.0016674976419005347,0.00010938483142635541,5.132561321247241e-05,0.00188754920218367
near_identity_65536,0,2,output_rounding_floor,50432,50688,True,0.008397746796938757,1.3969751242679246e-05,0.0016635118419826209,0.00010907028033022015,5.193110742489242e-05,0.0018917137773308132
near_identity_65536,0,2,output_rounding_floor,50688,50944,True,0.00837772926642832,1.3854563274031565e-05,0.0016537372876860921,0.00011920308339650326,5.126598182966929e-05,0.0018616028295819053
near_identity_65536,0,2,output_rounding_floor,50944,51200,True,0.008449786479695362,1.3982125308945907e-05,0.001654731198539114,0.00011395710374544066,5.054962149101807e-05,0.0018517236648612238
near_identity_65536,0,2,output_rounding_floor,51200,51456,True,0.008377884239500274,1.3966518368390946e-05,0.0016670698674184621,6.102225696607774e-05,5.098593231104947e-05,0.0019730237527528604
near_identity_65536,0,2,output_rounding_floor,51456,51712,True,0.008368033376401072,1.3892453806446533e-05,0.0016601814526248228,0.00010922265221757765,5.155809299822839e-05,0.0018477416732863166
near_identity_65536,0,2,output_rounding_floor,51712,51968,True,0.00836189135673841,1.3889598785830466e-05,0.0016610594652892215,0.00011268855310558878,5.0165931469044466e-05,0.00186778952317426
near_identity_65536,0,2,output_rounding_floor,51968,52224,True,0.008383929946332165,1.3892938639187346e-05,0.001657091450920971,0.00011438892505547665,5.1127228298636675e-05,0.0019345382414461681
near_identity_65536,0,2,output_rounding_floor,52224,52480,True,0.0084054251216367,1.4054853182857166e-05,0.0016721168744550556,0.00010990282573725141,5.160479396312025e-05,0.0019382987230093156
near_identity_65536,0,2,output_rounding_floor,52480,52736,True,0.008475406337918798,1.4069153144521079e-05,0.0016599974778289943,6.1015787359428725e-05,5.123058493076555e-05,0.001860072125683027
near_identity_65536,0,2,output_rounding_floor,52736,52992,True,0.008366174163096918,1.3846915832322039e-05,0.0016551072882752785,0.00012086663839301626,5.021201491625719e-05,0.0018248903294355006
near_identity_65536,0,2,output_rounding_floor,52992,53248,True,0.008384495859777418,1.3926861427878008e-05,0.00166102550001709,0.00010982400047045843,5.1686739321748475e-05,0.0018807117392982064
near_identity_65536,0,2,output_rounding_floor,53248,53504,True,0.008453383248278008,1.4017666694128232e-05,0.0016582315367026207,0.00011767567934339862,5.243077439371137e-05,0.0019197826456673597
near_identity_65536,0,2,output_rounding_floor,53504,53760,True,0.00847146360856062,1.4081686769389356e-05,0.0016622495733983286,0.0001111007253530999,5.165653385026572e-05,0.0018953496626429144
near_identity_65536,0,2,output_rounding_floor,53760,54016,True,0.008436580853316035,1.3937113196285247e-05,0.001651985969032372,7.611794483596002e-05,5.124936985938818e-05,0.0018629935462843553
near_identity_65536,0,2,output_rounding_floor,54016,54272,True,0.008445964067957444,1.395944371353583e-05,0.001652794589370276,0.00011197723821992911,5.066518692334888e-05,0.0018389966167117059
near_identity_65536,0,2,output_rounding_floor,54272,54528,True,0.008427381172641597,1.3984251811289478e-05,0.0016593828527286204,0.00011171329717603318,5.113308680253472e-05,0.0018539523459579859
near_identity_65536,0,2,output_rounding_floor,54528,54784,True,0.008424990346363813,1.3940169728668974e-05,0.001654621448282785,9.2111443530149e-05,5.1354430022675715e-05,0.0019277697485203461
near_identity_65536,0,2,output_rounding_floor,54784,55040,True,0.008436852524157826,1.4011844606964107e-05,0.0016607905100679452,0.00010435824529173021,5.1711295452292196e-05,0.0018825900556648978
near_identity_65536,0,2,output_rounding_floor,55040,55296,True,0.00844147729472717,1.3933454663165072e-05,0.0016505943422803937,0.00010272695221127254,5.105254735685297e-05,0.001854650652552549
near_identity_65536,0,2,output_rounding_floor,55296,55552,True,0.008366137147844272,1.3859044635953652e-05,0.001656564360712728,7.529506259477958e-05,5.0118437557466385e-05,0.001875862046754574
near_identity_65536,0,2,output_rounding_floor,55552,55808,True,0.008461058654830048,1.4019496315880164e-05,0.0016569435206405343,6.970217818248747e-05,5.1843090387120983e-05,0.001924428349267159
near_identity_65536,0,2,output_rounding_floor,55808,56064,True,0.008398427027274991,1.3918219699919469e-05,0.0016572412494289977,9.799838316243425e-05,5.039920161063065e-05,0.001905038688629688
near_identity_65536,0,2,output_rounding_floor,56064,56320,True,0.008379865070021178,1.3943894390996814e-05,0.001663976003728372,0.00011347665566972115,5.1654308297047556e-05,0.001877399070867738
near_identity_65536,0,2,output_rounding_floor,56320,56576,True,0.008360830292463785,1.3995235592816954e-05,0.0016739049954681965,7.733688969955438e-05,5.233004815643638e-05,0.0018766222021706109
near_identity_65536,0,2,output_rounding_floor,56576,56832,True,0.008355569192967184,1.3940928012174492e-05,0.0016684594059622484,0.00011657747870723323,5.1786685453772676e-05,0.001850245454964067
near_identity_65536,0,2,output_rounding_floor,56832,57088,True,0.008371974031461194,1.3827561264925414e-05,0.0016516488480449855,6.685838008123335e-05,5.152910350797192e-05,0.0018826041713313779
near_identity_65536,0,2,output_rounding_floor,57088,57344,True,0.008315518032279796,1.3887055261308575e-05,0.0016700168537186464,0.00011565342629023256,5.1560052039937905e-05,0.0019975390697835505
near_identity_65536,0,2,output_rounding_floor,57344,57600,True,0.00829877820161286,1.3771470651212347e-05,0.001659457611306671,0.00012098648750106383,5.071348851174786e-05,0.0019426328606238158
